19244,7.0,-6.228619,53.328331000000006,1,3045,1
29846,7.0,-6.13301,53.25080500000001,1,2959,1
24124,7.0,-6.181076999999999,53.30145600000001,1,2916,1
20800,7.0,-6.210329,53.31800500000001,1,2522,1
28392,7.0,-6.139282,53.293620999999995,1,2073,1
12135,7.0,-6.251646,53.341492,1,2010,1
15556,7.0,-6.233802,53.330879,1,2008,1
29624,7.0,-6.13379,53.255382999999995,1,1992,1
20526,7.0,-6.213334,53.319241000000005,1,1829,1
30162,7.0,-6.131035,53.2901,1,1631,1
19631,7.0,-6.223886,53.326015000000005,1,1572,1
28116,7.0,-6.1402790000000005,53.277939,1,1488,1
29072,7.0,-6.136261,53.266979000000006,1,1374,1
21982,7.0,-6.201784,53.312775,1,1288,1
27422,7.0,-6.142574,53.295756999999995,1,1250,1
13407,7.0,-6.247319999999999,53.339969999999994,1,1196,1
11790,7.0,-6.252754,53.344841,1,1167,1
26152,7.0,-6.1550199999999995,53.293822999999996,1,1158,1
30704,7.0,-6.128833,53.246315,1,1151,1
24456,7.0,-6.177772,53.300629,1,1150,1
14082,7.0,-6.241288,53.337879,1,1094,1
14883,7.0,-6.237385,53.335163,1,1087,1
25173,7.0,-6.167659,53.295776000000004,1,1058,1
5690,7.0,-6.258437000000001,53.357048,1,1012,1
28901,7.0,-6.137214,53.279449,1,960,1
28236,7.0,-6.139968,53.269024,1,957,1
23606,7.0,-6.187167,53.304642,1,903,1
22738,7.0,-6.195061,53.308189,1,875,1
24646,7.0,-6.174733,53.299521999999996,1,812,1
28345,7.0,-6.139443,53.273593999999996,1,766,1
25675,7.0,-6.160944000000001,53.294701,1,758,1
28849,7.0,-6.137608999999999,53.262069999999994,1,744,1
23893,7.0,-6.183967,53.30295600000001,1,708,1
21514,7.0,-6.204701999999999,53.315838,1,631,1
33,7.0,-6.265152,53.353287,1,628,1
26875,7.0,-6.146211,53.294964,1,506,1
20264,7.0,-6.21622,53.320930000000004,1,498,1
30003,7.0,-6.13239,53.28525500000001,1,483,1
27952,7.0,-6.140617,53.245251,1,475,1
19999,7.0,-6.22049,53.32389499999999,1,473,1
31961,7.0,-6.1069830000000005,53.278416,1,375,1
24962,7.0,-6.170529,53.298283,1,338,1
28800,7.0,-6.1379269999999995,53.258827000000004,1,314,1
23367,7.0,-6.190743,53.306805000000004,1,272,1
26505,7.0,-6.149573999999999,53.293976,1,272,1
21025,7.0,-6.2079830000000005,53.303127,1,213,1
20114,7.0,-6.2188550000000005,53.309505,1,185,1
22447,7.0,-6.197144000000001,53.290524,1,183,1
23724,7.0,-6.185392,53.28949,1,177,1
9238,7.0,-6.256231,53.335457,1,172,1
21963,7.0,-6.201902,53.293427,1,153,1
11895,7.0,-6.252351999999999,53.331469999999996,1,123,1
21363,7.0,-6.205586,53.299965,1,123,1
21634,7.0,-6.204181,53.296935999999995,1,119,1
8196,7.0,-6.257099,53.339001,1,116,1
31350,7.0,-6.125114,53.276566,1,111,1
31546,7.0,-6.121716999999999,53.244942,1,109,1
14490,7.0,-6.239008999999999,53.323555000000006,1,103,1
24939,7.0,-6.170780000000001,53.287453,1,99,1
13384,7.0,-6.247554,53.328915,1,97,1
31355,7.0,-6.124917,53.252193000000005,1,95,1
25917,7.0,-6.158332,53.28141,1,93,1
11181,7.0,-6.2545,53.355701,1,92,1
24492,7.0,-6.177226999999999,53.289306999999994,1,89,1
25712,7.0,-6.1604410000000005,53.284939,1,89,1
17205,7.0,-6.23123,53.318588,1,89,1
14038,7.0,-6.241661,53.325554000000004,1,86,1
31440,7.0,-6.123275,53.249336,1,78,1
31695,7.0,-6.1147730000000005,53.281535999999996,1,78,1
25379,7.0,-6.165994,53.286362,1,75,1
27059,7.0,-6.1456290000000005,53.286076,1,73,1
21380,9.0,-6.260930999999999,53.350914,1,7165,1
21446,9.0,-6.259277,53.345966000000004,1,4197,1
21110,9.0,-6.264143,53.35260400000001,1,3184,1
9237,9.0,-6.291119999999999,53.319019,1,2702,1
3848,9.0,-6.306483,53.403831000000004,1,2639,1
21072,9.0,-6.264585,53.3424,1,2580,1
18741,9.0,-6.2725599999999995,53.362781999999996,1,2159,1
21046,9.0,-6.265003,53.385360999999996,1,2155,1
21008,9.0,-6.265276,53.334385,1,2048,1
2237,9.0,-6.3177769999999995,53.316364,1,1726,1
16069,9.0,-6.273880999999999,53.332184,1,1419,1
7444,9.0,-6.297606,53.313442,1,1414,1
20877,9.0,-6.265996,53.339034999999996,1,1375,1
1278,9.0,-6.330691000000001,53.317101,1,1351,1
547,9.0,-6.334366999999999,53.306984,1,1280,1
16643,9.0,-6.273461,53.355109999999996,1,1274,1
6267,9.0,-6.3025199999999995,53.312592,1,1207,1
20579,9.0,-6.269024,53.369735999999996,1,1166,1
12999,9.0,-6.276166,53.328734999999995,1,1161,1
10439,9.0,-6.2870349999999995,53.390114000000004,1,1156,1
20883,9.0,-6.265978,53.356297,1,1101,1
12010,9.0,-6.279614,53.324265000000004,1,993,1
12496,9.0,-6.278087,53.390388,1,915,1
10755,9.0,-6.285997,53.32040799999999,1,881,1
19994,9.0,-6.271604,53.367348,1,868,1
1344,9.0,-6.330072,53.313786,1,809,1
8286,9.0,-6.294261,53.31633000000001,1,779,1
20122,9.0,-6.271408999999999,53.38995,1,773,1
21063,9.0,-6.264807,53.376633,1,715,1
2923,9.0,-6.308944,53.313637,1,703,1
8768,9.0,-6.2925830000000005,53.397057,1,685,1
20519,9.0,-6.26963,53.332405,1,668,1
9478,9.0,-6.290523,53.390071999999996,1,652,1
7135,9.0,-6.298603,53.40205400000001,1,575,1
20822,9.0,-6.266495,53.37936800000001,1,573,1
88,9.0,-6.3397760000000005,53.308117,1,511,1
178,9.0,-6.337257,53.311714,1,503,1
17323,9.0,-6.273111,53.35889399999999,1,477,1
20502,9.0,-6.269965,53.355064,1,476,1
1728,9.0,-6.323021,53.316734,1,470,1
9569,9.0,-6.289984,53.39439,1,465,1
1577,9.0,-6.326999,53.317023999999996,1,424,1
11198,9.0,-6.28375,53.389061,1,421,1
20897,9.0,-6.265924,53.372498,1,416,1
8364,9.0,-6.2940760000000004,53.391281000000006,1,400,1
2521,9.0,-6.313567,53.315075,1,222,1
11169,11.0,-6.218119000000001,53.277919999999995,1,28141,1
4032,11.0,-6.259525,53.348591000000006,1,4670,1
3185,11.0,-6.261118,53.351344999999995,1,2619,1
4221,11.0,-6.25924,53.34408199999999,1,1950,1
2674,11.0,-6.262909,53.353962,1,1479,1
3286,11.0,-6.26098,53.360065000000006,1,1297,1
6590,11.0,-6.252425,53.324234,1,1241,1
5255,11.0,-6.256422,53.342617000000004,1,1212,1
1819,11.0,-6.265003,53.385360999999996,1,1140,1
8596,11.0,-6.2370790000000005,53.305237,1,1106,1
383,11.0,-6.274317,53.386382999999995,1,1028,1
5344,11.0,-6.256155000000001,53.335170999999995,1,890,1
4676,11.0,-6.258309,53.362984,1,884,1
6036,11.0,-6.254246,53.369949,1,811,1
4941,11.0,-6.257496,53.339115,1,787,1
8366,11.0,-6.23845,53.31414399999999,1,706,1
9032,11.0,-6.233491000000001,53.299152,1,632,1
6690,11.0,-6.252235,53.373093000000004,1,615,1
6696,11.0,-6.252221,53.33120699999999,1,599,1
10417,11.0,-6.228981,53.292229000000006,1,582,1
7647,11.0,-6.247554,53.328915,1,581,1
2199,11.0,-6.264577,53.356743,1,564,1
7841,11.0,-6.244176,53.32003,1,522,1
8925,11.0,-6.23426,53.303539,1,511,1
4956,11.0,-6.2574559999999995,53.374573,1,508,1
11442,11.0,-6.217949,53.288841000000005,1,500,1
12899,11.0,-6.210468,53.280163,1,446,1
2083,11.0,-6.264807,53.376633,1,398,1
9498,11.0,-6.231602,53.294716,1,395,1
13483,11.0,-6.207498,53.288563,1,387,1
10793,11.0,-6.222180000000001,53.289013,1,361,1
8070,11.0,-6.2409669999999995,53.31775699999999,1,342,1
7496,11.0,-6.248632,53.322666000000005,1,327,1
2915,11.0,-6.261847,53.375519,1,321,1
1146,11.0,-6.265862,53.381565,1,302,1
637,11.0,-6.2717410000000005,53.388695,1,291,1
13433,11.0,-6.207726999999999,53.27669100000001,1,215,1
13114,11.0,-6.209094,53.283566,1,215,1
12678,11.0,-6.212455,53.289104,1,198,1
8504,11.0,-6.237789,53.309543999999995,1,189,1
838,11.0,-6.268842,53.386086,1,182,1
5404,11.0,-6.255955,53.365864,1,135,1
10619,11.0,-6.225695,53.289005,1,106,1
13884,11.0,-6.2027339999999995,53.288235,1,39,1
12613,11.0,-6.213509999999999,53.275024,1,28,1
9776,11.0,-6.231133,53.31753199999999,1,23,1
17806,140.0,-6.2606779999999995,53.350342000000005,1,6435,1
18481,140.0,-6.259269000000001,53.34584,1,3333,1
19515,140.0,-6.256696,53.342678,1,2719,1
16608,140.0,-6.262304,53.353443000000006,1,2680,1
12895,140.0,-6.265537,53.32317,1,2190,1
3896,140.0,-6.297130999999999,53.3866,1,2016,1
3623,140.0,-6.301329,53.402621999999994,1,1984,1
9115,140.0,-6.272702,53.361622,1,1912,1
14101,140.0,-6.26513,53.315777000000004,1,1883,1
19443,140.0,-6.257436,53.335823,1,1834,1
4436,140.0,-6.287926000000001,53.406254000000004,1,1480,1
9465,140.0,-6.271678,53.365372,1,1228,1
11628,140.0,-6.265996,53.35623199999999,1,1187,1
17511,140.0,-6.261325,53.313297,1,1077,1
15792,140.0,-6.263947,53.333709999999996,1,1067,1
4132,140.0,-6.293398000000001,53.383675,1,1063,1
4946,140.0,-6.280818,53.405804,1,1057,1
3460,140.0,-6.303215,53.399879000000006,1,1053,1
4201,140.0,-6.291857,53.405941000000006,1,1030,1
4460,140.0,-6.287653,53.378902000000004,1,925,1
6030,140.0,-6.278183,53.407818000000006,1,916,1
4316,140.0,-6.290511,53.38163,1,883,1
4135,140.0,-6.293375,53.399933,1,883,1
3376,140.0,-6.304458,53.396942,1,787,1
8812,140.0,-6.273461,53.355109999999996,1,785,1
5678,140.0,-6.2783050000000005,53.369953,1,718,1
4684,140.0,-6.28414,53.373039,1,640,1
3934,140.0,-6.296812999999999,53.401340000000005,1,625,1
14688,140.0,-6.264799,53.327282,1,567,1
18102,140.0,-6.25994,53.332786999999996,1,546,1
9825,140.0,-6.269965,53.355064,1,400,1
18557,140.0,-6.25914,53.316143000000004,1,276,1
8492,140.0,-6.274465,53.368443000000006,1,248,1
14892,140.0,-6.264664,53.31944300000001,1,221,1
7461,140.0,-6.27745,53.41666800000001,1,78,1
2892,140.0,-6.315467,53.389515,1,54,1
11991,13.0,-6.260930999999999,53.350914,1,7534,1
7279,13.0,-6.27766,53.418133,1,4508,1
12421,13.0,-6.259277,53.345966000000004,1,4374,1
11226,13.0,-6.264059,53.396149,1,3247,1
1700,13.0,-6.4394730000000004,53.324946999999995,1,3211,1
10953,13.0,-6.264543,53.352867,1,3163,1
11973,13.0,-6.26098,53.360065000000006,1,2451,1
10746,13.0,-6.265003,53.385360999999996,1,2161,1
6279,13.0,-6.280505000000001,53.34304,1,2132,1
5187,13.0,-6.318974,53.339703,1,1916,1
5389,13.0,-6.309092,53.340614,1,1664,1
3682,13.0,-6.3931830000000005,53.322292000000004,1,1609,1
9707,13.0,-6.2683230000000005,53.343948,1,1580,1
821,13.0,-6.451017,53.329948,1,1550,1
5963,13.0,-6.293189,53.342606,1,1427,1
12580,13.0,-6.258309,53.362984,1,1415,1
4008,13.0,-6.379332,53.323780000000006,1,1376,1
12869,13.0,-6.254246,53.369949,1,1371,1
8650,13.0,-6.27675,53.342953,1,1271,1
8697,13.0,-6.276680000000001,53.399834,1,1244,1
11311,13.0,-6.263807,53.392265,1,1225,1
4047,13.0,-6.378019999999999,53.32056,1,1176,1
6351,13.0,-6.279698000000001,53.401973999999996,1,1122,1
2733,13.0,-6.4241470000000005,53.328754,1,976,1
5110,13.0,-6.322039,53.338779,1,950,1
5040,13.0,-6.3260440000000004,53.336121,1,923,1
4730,13.0,-6.343881,53.32648100000001,1,898,1
3900,13.0,-6.382994,53.326423999999996,1,895,1
3521,13.0,-6.40111,53.317463000000004,1,883,1
13008,13.0,-6.250914,53.37516,1,876,1
11377,13.0,-6.263332,53.357898999999996,1,861,1
2477,13.0,-6.426119,53.3241,1,816,1
3235,13.0,-6.410387,53.323333999999996,1,811,1
9370,13.0,-6.272092,53.398174,1,783,1
3624,13.0,-6.395791,53.31675,1,782,1
6077,13.0,-6.288463,53.343486999999996,1,751,1
4898,13.0,-6.333825,53.329330000000006,1,742,1
9020,13.0,-6.275218,53.403767,1,733,1
3734,13.0,-6.390303,53.32484399999999,1,705,1
5269,13.0,-6.31467,53.340419999999995,1,662,1
9207,13.0,-6.273137,53.343098,1,620,1
10260,13.0,-6.265748,53.380424,1,589,1
2859,13.0,-6.422706,53.32156,1,554,1
5649,13.0,-6.303595,53.340725,1,544,1
4198,13.0,-6.372387000000001,53.317657,1,541,1
5749,13.0,-6.299353,53.341308999999995,1,425,1
12847,13.0,-6.254857,53.376774,1,422,1
9755,13.0,-6.267702,53.397804,1,419,1
11732,13.0,-6.261573,53.378002,1,401,1
3111,13.0,-6.416721,53.328667,1,366,1
4407,13.0,-6.36196,53.320147999999996,1,349,1
284,13.0,-6.4532,53.32246800000001,1,349,1
10508,13.0,-6.265346,53.404251,1,345,1
4965,13.0,-6.329348,53.33286999999999,1,339,1
3393,13.0,-6.4060120000000005,53.3204,1,334,1
9805,13.0,-6.266933,53.401161,1,323,1
4480,13.0,-6.357376,53.32201,1,322,1
3206,13.0,-6.411633999999999,53.32754499999999,1,315,1
4639,13.0,-6.349529,53.324825,1,207,1
12724,13.0,-6.255955,53.365864,1,175,1
1955,13.0,-6.43435,53.319309,1,122,1
10435,13.0,-6.265428,53.412921999999995,1,114,1
6939,14.0,-6.256762,53.348048999999996,1,5575,1
7041,14.0,-6.256696,53.342678,1,2606,1
6238,14.0,-6.257436,53.335823,1,2552,1
4379,14.0,-6.2602459999999995,53.343586,1,2344,1
26885,14.0,-6.2144,53.385684999999995,1,2174,1
11431,14.0,-6.25053,53.350623999999996,1,1889,1
23734,14.0,-6.229443,53.364666,1,1876,1
15478,14.0,-6.245673,53.291531000000006,1,1788,1
3565,14.0,-6.263947,53.333709999999996,1,1540,1
2737,14.0,-6.265523,53.323273,1,1509,1
2436,14.0,-6.266337999999999,53.286156000000005,1,1223,1
18698,14.0,-6.2382610000000005,53.382121999999995,1,1190,1
6184,14.0,-6.257496,53.339115,1,1129,1
25668,14.0,-6.219658,53.374786,1,1115,1
20471,14.0,-6.234819,53.385014,1,1096,1
6672,14.0,-6.256956,53.28754,1,1034,1
25128,14.0,-6.223235,53.384871999999994,1,1020,1
23694,14.0,-6.229529,53.38565799999999,1,990,1
1771,14.0,-6.272822,53.313885,1,977,1
20114,14.0,-6.235786,53.380116,1,907,1
17916,14.0,-6.239722,53.35994300000001,1,896,1
24825,14.0,-6.225136,53.377373,1,813,1
5000,14.0,-6.258996,53.295891000000005,1,775,1
20346,14.0,-6.235311,53.363174,1,773,1
11975,14.0,-6.249912,53.276329000000004,1,750,1
8250,14.0,-6.255389,53.27536,1,748,1
25687,14.0,-6.219552999999999,53.38443,1,725,1
13902,14.0,-6.246479,53.287872,1,719,1
1654,14.0,-6.273911,53.310871,1,698,1
3642,14.0,-6.263412000000001,53.300777000000004,1,691,1
24460,14.0,-6.2270010000000005,53.368010999999996,1,679,1
22062,14.0,-6.2313220000000005,53.378689,1,672,1
4229,14.0,-6.260941000000001,53.280731,1,662,1
15535,14.0,-6.245662,53.355679,1,635,1
480,14.0,-6.286298,53.27800799999999,1,623,1
4459,14.0,-6.25994,53.332786999999996,1,617,1
16283,14.0,-6.244772,53.279548999999996,1,586,1
2304,14.0,-6.267285,53.306072,1,570,1
3250,14.0,-6.264526,53.32885400000001,1,546,1
3579,14.0,-6.263808999999999,53.304462,1,541,1
1988,14.0,-6.27083,53.316704,1,502,1
25336,14.0,-6.222061,53.372478,1,466,1
374,14.0,-6.288516,53.281704000000005,1,460,1
8085,14.0,-6.255567,53.279697,1,418,1
17036,14.0,-6.242639,53.357597,1,412,1
2262,14.0,-6.26774,53.291683,1,371,1
244,14.0,-6.289567,53.277882,1,358,1
2015,14.0,-6.270622,53.307972,1,358,1
10378,14.0,-6.252425,53.324234,1,305,1
8017,14.0,-6.255659,53.325954,1,299,1
14355,14.0,-6.246216,53.314503,1,299,1
4284,14.0,-6.26079,53.287327000000005,1,297,1
13011,14.0,-6.248042,53.353455000000004,1,274,1
3496,14.0,-6.264246,53.292244,1,272,1
68,14.0,-6.2966239999999996,53.283009,1,271,1
2206,14.0,-6.268483,53.320004000000004,1,268,1
539,14.0,-6.28519,53.296223,1,258,1
11953,14.0,-6.249941000000001,53.343086,1,255,1
12990,14.0,-6.248079,53.311138,1,238,1
11976,14.0,-6.2499080000000005,53.294067000000005,1,208,1
15536,14.0,-6.2456510000000005,53.284248,1,205,1
923,14.0,-6.282001999999999,53.295097,1,178,1
24949,14.0,-6.224351,53.370224,1,170,1
16521,14.0,-6.244176,53.32003,1,159,1
4178,14.0,-6.261176,53.293274,1,134,1
12719,14.0,-6.248632,53.322666000000005,1,132,1
14846,14.0,-6.245961,53.306006999999994,1,131,1
14392,14.0,-6.246186,53.295464,1,129,1
1847,14.0,-6.272282,53.292595,1,126,1
121,14.0,-6.293677,53.281631000000004,1,123,1
15360,14.0,-6.245702,53.301292000000004,1,93,1
284,14.0,-6.289326,53.291626,1,90,1
5013,14.0,-6.2589440000000005,53.328903000000004,1,75,1
23309,14.0,-6.2304330000000006,53.317516000000005,1,72,1
29,14.0,-6.297637,53.262089,1,71,1
9385,14.0,-6.2544,53.355652,1,71,1
979,14.0,-6.281466,53.266701,1,69,1
10315,14.0,-6.252754,53.344841,1,66,1
148,14.0,-6.291883,53.287212,1,58,1
7872,14.0,-6.255853,53.295139,1,56,1
45194,15.0,-6.152171,53.40256899999999,1,32917,1
25751,15.0,-6.256004,53.348137,1,14045,1
7907,15.0,-6.322565,53.271774,1,10328,1
22918,15.0,-6.258538,53.345268000000004,1,9847,1
25226,15.0,-6.256696,53.342678,1,9224,1
23750,15.0,-6.257436,53.335823,1,6994,1
19749,15.0,-6.265537,53.32317,1,5020,1
9461,15.0,-6.315646,53.273338,1,4484,1
21573,15.0,-6.263947,53.333709999999996,1,4285,1
28240,15.0,-6.250624,53.35047900000001,1,3983,1
17509,15.0,-6.272822,53.313885,1,3591,1
15099,15.0,-6.281566000000001,53.310364,1,3503,1
38355,15.0,-6.229443,53.364666,1,3222,1
42620,15.0,-6.181091,53.401699,1,3104,1
18204,15.0,-6.27083,53.316704,1,2079,1
23721,15.0,-6.257496,53.339115,1,2076,1
22287,15.0,-6.25994,53.332786999999996,1,2055,1
16510,15.0,-6.2763919999999995,53.311592000000005,1,2015,1
8889,15.0,-6.31827,53.281879,1,1982,1
20781,15.0,-6.264799,53.327282,1,1980,1
40785,15.0,-6.206219,53.38271700000001,1,1942,1
12051,15.0,-6.302422,53.298634,1,1906,1
42167,15.0,-6.187183,53.396483999999994,1,1804,1
44590,15.0,-6.157329,53.402840000000005,1,1679,1
41413,15.0,-6.198,53.38898100000001,1,1648,1
39640,15.0,-6.219658,53.374786,1,1632,1
41667,15.0,-6.195288,53.39110600000001,1,1623,1
43690,15.0,-6.163521,53.399288,1,1493,1
32893,15.0,-6.239722,53.35994300000001,1,1487,1
42406,15.0,-6.184165,53.400078,1,1449,1
40337,15.0,-6.212301999999999,53.378887,1,1445,1
10338,15.0,-6.311063,53.288986,1,1345,1
12967,15.0,-6.2966239999999996,53.283009,1,1332,1
13005,15.0,-6.296364,53.302376,1,1305,1
3281,15.0,-6.331206,53.275925,1,1291,1
43138,15.0,-6.173066,53.402138,1,1268,1
42964,15.0,-6.176786,53.402416,1,1239,1
30811,15.0,-6.242975,53.346320999999996,1,1230,1
11240,15.0,-6.3084,53.296397999999996,1,1212,1
12703,15.0,-6.298042,53.290253,1,1164,1
10548,15.0,-6.310045,53.29310600000001,1,1163,1
30126,15.0,-6.245662,53.355679,1,1139,1
14412,15.0,-6.284559,53.298477,1,1104,1
5211,15.0,-6.3286,53.271366,1,1103,1
38854,15.0,-6.2270010000000005,53.368010999999996,1,1095,1
34735,15.0,-6.235311,53.363174,1,1087,1
14191,15.0,-6.2854529999999995,53.309090000000005,1,1062,1
8073,15.0,-6.322103,53.30525600000001,1,1060,1
12029,15.0,-6.3025199999999995,53.312592,1,1053,1
10459,15.0,-6.310773999999999,53.31029100000001,1,979,1
41194,15.0,-6.20106,53.386974,1,947,1
2588,15.0,-6.33445,53.306999,1,890,1
18624,15.0,-6.268483,53.320004000000004,1,882,1
39435,15.0,-6.222061,53.372478,1,850,1
29082,15.0,-6.2486120000000005,53.352947,1,839,1
12584,15.0,-6.29897,53.30055600000001,1,823,1
40019,15.0,-6.216132,53.376911,1,794,1
9995,15.0,-6.313388,53.283446999999995,1,793,1
12663,15.0,-6.298235,53.311806000000004,1,764,1
36040,15.0,-6.234299,53.345181000000004,1,690,1
8814,15.0,-6.318578,53.307621,1,686,1
13337,15.0,-6.293316,53.296761,1,669,1
12893,15.0,-6.297096,53.294357,1,661,1
4899,15.0,-6.328977,53.304478,1,596,1
30914,15.0,-6.242639,53.357597,1,592,1
11527,15.0,-6.30654,53.27940400000001,1,529,1
13261,15.0,-6.294055,53.285854,1,479,1
13781,15.0,-6.289378,53.310364,1,434,1
41912,15.0,-6.191873,53.392952,1,430,1
29537,15.0,-6.247148999999999,53.348,1,426,1
12104,15.0,-6.302237,53.276424,1,413,1
13639,15.0,-6.290451,53.305992,1,409,1
39211,15.0,-6.224351,53.370224,1,366,1
14605,15.0,-6.2839339999999995,53.301662,1,345,1
14836,15.0,-6.283509,53.30616,1,345,1
16419,15.0,-6.276571,53.307568,1,332,1
13330,15.0,-6.2933900000000005,53.304173,1,324,1
13354,15.0,-6.293168,53.310986,1,316,1
29209,15.0,-6.248244000000001,53.343922,1,309,1
11198,15.0,-6.308632,53.272994999999995,1,293,1
41046,15.0,-6.20298,53.384262,1,284,1
12329,15.0,-6.300739,53.28249399999999,1,271,1
17300,15.0,-6.273721,53.309402,1,252,1
6141,272.0,-6.232564,53.394656999999995,1,4537,1
929,272.0,-6.27766,53.418133,1,2295,1
