1.0,-6.233617,53.342152,-6.2322169999999995,53.341667
1.0,-6.2322169999999995,53.341667,-6.228733999999999,53.341702000000005
1.0,-6.228733999999999,53.341702000000005,-6.227233,53.341834999999996
1.0,-6.227233,53.341834999999996,-6.22385,53.340182999999996
1.0,-6.22385,53.340182999999996,-6.222333,53.337551
1.0,-6.222333,53.337551,-6.2215169999999995,53.335983
1.0,-6.2215169999999995,53.335983,-6.219316,53.335201
1.0,-6.219316,53.335201,-6.217683,53.334015
1.0,-6.217683,53.334015,-6.2164,53.33316800000001
1.0,-6.2164,53.33316800000001,-6.215567,53.332535
1.0,-6.215567,53.332535,-6.215683,53.330551
1.0,-6.215683,53.330551,-6.215017,53.329468000000006
1.0,-6.215017,53.329468000000006,-6.2146,53.328132999999994
1.0,-6.2146,53.328132999999994,-6.214583,53.326668000000005
1.0,-6.214583,53.326668000000005,-6.21205,53.324348
1.0,-6.21205,53.324348,-6.209811,53.324615
1.0,-6.209811,53.324615,-6.208177,53.324932
1.0,-6.208177,53.324932,-6.207639,53.325984999999996
1.0,-6.207639,53.325984999999996,-6.208705,53.327946
1.0,-6.208705,53.327946,-6.209054,53.330116000000004
1.0,-6.209054,53.330116000000004,-6.210472,53.332122999999996
1.0,-6.210472,53.332122999999996,-6.211656,53.332172
1.0,-6.211656,53.332172,-6.213531,53.331741
1.0,-6.22567,53.341114000000005,-6.2306,53.341533999999996
1.0,-6.2306,53.341533999999996,-6.237051,53.342262
1.0,-6.237051,53.342262,-6.240098000000001,53.342608999999996
1.0,-6.240098000000001,53.342608999999996,-6.242058999999999,53.34285
1.0,-6.242058999999999,53.34285,-6.244064,53.343109
1.0,-6.244064,53.343109,-6.245131,53.343284999999995
1.0,-6.245131,53.343284999999995,-6.246169,53.343502
1.0,-6.246169,53.343502,-6.248244000000001,53.343922
1.0,-6.248244000000001,53.343922,-6.251678,53.344612
1.0,-6.251678,53.344612,-6.255642,53.345387
1.0,-6.255642,53.345387,-6.256844,53.3456
1.0,-6.256844,53.3456,-6.257891000000001,53.345524
1.0,-6.257891000000001,53.345524,-6.258923,53.345341000000005
1.0,-6.258923,53.345341000000005,-6.259084,53.346557999999995
1.0,-6.259084,53.346557999999995,-6.259628,53.348071999999995
1.0,-6.259628,53.348071999999995,-6.260383999999999,53.34976999999999
1.0,-6.260383999999999,53.34976999999999,-6.26095,53.350956000000004
1.0,-6.26095,53.350956000000004,-6.261592,53.352318000000004
1.0,-6.261592,53.352318000000004,-6.264212000000001,53.35265
1.0,-6.264212000000001,53.35265,-6.265167,53.353535
1.0,-6.265167,53.353535,-6.262012,53.35326800000001
1.0,-6.253128,53.34581800000001,-6.2501,53.345665000000004
1.0,-6.2501,53.345665000000004,-6.247413,53.344978000000005
1.0,-6.235412999999999,53.342032999999994,-6.238455999999999,53.342395999999994
1.0,-6.2653,53.356117000000005,-6.26445,53.35698299999999
1.0,-6.26445,53.35698299999999,-6.261966999999999,53.359215
1.0,-6.261966999999999,53.359215,-6.261083,53.360115
1.0,-6.261083,53.360115,-6.260267,53.360901
1.0,-6.260267,53.360901,-6.258783,53.362568
1.0,-6.258783,53.362568,-6.257417,53.364033
1.0,-6.257417,53.364033,-6.256183,53.36548199999999
1.0,-6.256183,53.36548199999999,-6.255617,53.366516000000004
1.0,-6.255617,53.366516000000004,-6.25535,53.36805
1.0,-6.25535,53.36805,-6.254783,53.369217000000006
1.0,-6.254783,53.369217000000006,-6.254183,53.370152000000004
1.0,-6.254183,53.370152000000004,-6.252867,53.37215
1.0,-6.252867,53.37215,-6.251817,53.373901000000004
1.0,-6.251817,53.373901000000004,-6.25115,53.374984999999995
1.0,-6.25115,53.374984999999995,-6.249933,53.37635
1.0,-6.249933,53.37635,-6.246699,53.379429
1.0,-6.246699,53.379429,-6.24521,53.381302000000005
1.0,-6.24521,53.381302000000005,-6.244475,53.382481000000006
1.0,-6.244475,53.382481000000006,-6.243723,53.383804000000005
1.0,-6.243723,53.383804000000005,-6.243071,53.385464
1.0,-6.243071,53.385464,-6.244008999999999,53.387436
1.0,-6.244008999999999,53.387436,-6.245756,53.38861800000001
1.0,-6.245756,53.38861800000001,-6.246867,53.38974399999999
1.0,-6.246867,53.38974399999999,-6.2492160000000005,53.38981999999999
1.0,-6.2492160000000005,53.38981999999999,-6.250401999999999,53.391003000000005
1.0,-6.250401999999999,53.391003000000005,-6.253865,53.391075
1.0,-6.253865,53.391075,-6.2550040000000005,53.390407999999994
1.0,-6.2550040000000005,53.390407999999994,-6.257307,53.390678
1.0,-6.257307,53.390678,-6.26198,53.391167
1.0,-6.26198,53.391167,-6.259799,53.391804
1.0,-6.259799,53.391804,-6.256530000000001,53.391335
1.0,-6.256530000000001,53.391335,-6.251987000000001,53.391082999999995
1.0,-6.247475,53.378395,-6.248344,53.377430000000004
1.0,-6.248344,53.377430000000004,-6.25359,53.37100600000001
1.0,-6.262702,53.358387,-6.263539,53.35773100000001
1.0,-6.263539,53.35773100000001,-6.266818,53.35205500000001
1.0,-6.266818,53.35205500000001,-6.265091,53.35205500000001
1.0,-6.213581,53.333484999999996,-6.208886,53.328941
1.0,-6.208886,53.328941,-6.211044,53.324375
1.0,-6.252754,53.344841,-6.254611,53.345195999999994
1.0,-6.262652,53.351997,-6.266467,53.354099
1.0,-6.2511339999999995,53.345715000000006,-6.250662,53.344398
1.0,-6.244926,53.387997,-6.247954,53.389679
1.0,-6.247954,53.389679,-6.245899,53.38036700000001
1.0,-6.26779,53.3526,-6.262993,53.354034
